GAME_ID,HOME_TEAM,AWAY_TEAM,HOME_WIN
0022400309,TOR,MIA,True
0022400311,UTA,LAL,False
0022400305,BKN,ORL,False
0022400307,CLE,BOS,True
0022400312,POR,DAL,False
0022400314,LAC,DEN,True
0022400310,HOU,OKC,True
0022400313,SAC,SAS,False
0022400304,UTA,DAL,False
0022400302,MIL,WAS,True
0022400300,CHA,ATL,False
0022400301,DET,PHI,False
0022400303,PHX,GSW,True
0022400045,IND,DET,False
0022400048,LAL,OKC,False
0022400044,MIN,LAC,True
0022400047,CHI,BOS,False
0022400046,MIA,TOR,True
0022400042,MEM,NOP,True
0022400043,BKN,ORL,False
0022400040,CHA,NYK,False
0022400049,POR,SAC,True
0022400041,ATL,CLE,True
0022400296,SAS,LAL,False
0022400291,WAS,LAC,False
0022400287,CLE,ATL,False
0022400286,CHA,MIA,False
0022400290,PHI,HOU,False
0022400295,NOP,TOR,False
0022400297,PHX,BKN,False
0022400299,GSW,OKC,False
0022400294,MIN,SAC,False
0022400288,IND,POR,True
0022400289,ORL,CHI,True
0022400292,DAL,NYK,True
0022400293,MEM,DET,True
0022400298,UTA,DEN,False
0022400038,UTA,SAS,False
0022400036,MIA,MIL,False
0022400035,WAS,CHI,False
0022400037,MIN,HOU,False
0022400039,PHX,LAL,True
0022400281,BOS,LAC,True
0022400277,CHA,ORL,False
0022400280,ATL,DAL,False
0022400279,IND,NOP,True
0022400284,GSW,BKN,False
0022400285,SAC,OKC,False
0022400283,DEN,NYK,False
0022400278,DET,TOR,True
0022400282,MEM,POR,True
0022400271,BOS,MIN,True
0022400275,CLE,TOR,True
0022400276,SAC,BKN,False
0022400274,PHI,LAC,False
0022400272,IND,WAS,True
0022400273,MIA,DAL,True
0022400270,LAL,DEN,False
0022400264,UTA,NYK,True
0022400266,CHI,MEM,False
0022400265,ORL,DET,True
0022400267,HOU,POR,False
0022400269,SAS,GSW,True
0022400268,MIL,CHA,True
0022400029,MIL,IND,True
0022400033,DEN,DAL,False
0022400032,NOP,GSW,False
0022400031,HOU,POR,True
0022400027,PHI,BKN,True
0022400030,CHI,ATL,True
0022400028,WAS,BOS,False
0022400034,LAC,SAC,True
0022400260,CHA,DET,True
0022400261,TOR,MIN,True
0022400263,LAL,ORL,False
0022400262,SAS,UTA,True
0022400258,GSW,ATL,True
0022400256,OKC,POR,True
0022400259,LAC,ORL,True
0022400254,HOU,IND,True
0022400253,MIL,CHI,True
0022400255,MEM,PHI,True
0022400257,PHX,NYK,False
0022400252,CLE,NOP,True
0022400024,DAL,NOP,True
0022400022,BKN,CHA,True
0022400026,LAL,UTA,True
0022400021,BOS,CLE,True
0022400025,SAS,OKC,True
0022400023,MEM,DEN,False
0022400245,MIA,PHI,True
0022400251,LAC,GSW,True
0022400246,NYK,WAS,True
0022400247,TOR,IND,True
0022400248,MIL,HOU,True
0022400250,SAC,ATL,False
0022400244,DET,CHI,False
0022400249,PHX,ORL,False
0022400241,CHI,HOU,False
0022400234,MIN,PHX,True
0022400242,OKC,DAL,False
0022400240,NYK,BKN,True
0022400236,CLE,CHA,True
0022400243,LAC,UTA,True
0022400238,MEM,DEN,True
0022400239,POR,ATL,True
0022400237,WAS,DET,False
0022400235,IND,MIA,True
0022400229,CHA,MIL,True
0022400233,SAC,UTA,True
0022400231,NOP,LAL,False
0022400232,DAL,SAS,True
0022400230,BOS,TOR,True
0022400017,NOP,DEN,True
0022400013,CLE,CHI,True
0022400012,ATL,WAS,True
0022400010,ORL,PHI,True
0022400015,SAS,LAL,False
0022400019,GSW,MEM,True
0022400016,HOU,LAC,True
0022400020,SAC,MIN,False
0022400014,NYK,BKN,True
0022400009,IND,MIA,False
0022400018,OKC,PHX,True
0022400011,TOR,DET,False
0022400228,UTA,DAL,True
0022400227,SAC,PHX,True
0022400222,HOU,LAC,True
0022400218,BKN,BOS,False
0022400225,LAL,MEM,True
0022400226,POR,MIN,True
0022400217,ORL,IND,True
0022400221,OKC,NOP,True
0022400219,NYK,CHI,False
0022400223,MIL,DET,True
0022400220,PHI,CLE,False
0022400224,SAS,WAS,True
0022400002,DET,MIA,True
0022400003,ORL,CHA,True
0022400007,GSW,DAL,True
0022400005,MIL,TOR,True
0022400004,PHI,NYK,False
0022400008,POR,MIN,True
0022400006,UTA,PHX,False
0022400001,BOS,ATL,False
0022400215,OKC,LAC,True
0022400216,SAS,SAC,True
0022400214,NOP,BKN,False
0022400213,HOU,WAS,True
0022400212,CHI,CLE,False
0022400202,MIL,BOS,False
0022400210,POR,MEM,False
0022400211,LAL,TOR,True
0022400201,DET,HOU,False
0022400206,MIN,MIA,False
0022400203,IND,NYK,True
0022400207,OKC,GSW,False
0022400209,PHX,SAC,False
0022400204,ORL,WAS,True
0022400205,PHI,CHA,True
0022400208,DEN,DAL,True
0022400198,ATL,CHI,False
0022400197,SAS,UTA,False
0022400199,CLE,BKN,True
0022400200,LAC,TOR,True
0022400189,NYK,MIL,True
0022400196,SAC,LAC,False
0022400192,OKC,HOU,True
0022400194,DEN,MIA,True
0022400187,BOS,BKN,True
0022400184,CHA,IND,True
0022400191,MEM,WAS,True
0022400195,LAL,PHI,True
0022400185,DET,ATL,True
0022400186,ORL,NOP,True
0022400193,MIN,POR,True
0022400190,DAL,PHX,False
0022400188,CLE,GSW,True
0022400181,CHI,MIN,False
0022400182,MIL,UTA,True
0022400183,SAS,POR,True
0022400175,NOP,CLE,False
0022400176,DAL,CHI,True
0022400174,MEM,LAL,True
0022400180,SAC,TOR,True
0022400179,LAC,PHI,True
0022400177,DEN,OKC,True
0022400172,BOS,GSW,False
0022400171,ATL,NYK,True
0022400170,IND,ORL,True
0022400173,HOU,SAS,True
0022400169,CHA,DET,True
0022400178,PHX,MIA,True
0022400163,OKC,ORL,True
0022400157,ATL,BOS,False
0022400159,MIA,SAC,False
0022400161,HOU,NYK,True
0022400167,PHX,PHI,True
0022400158,BKN,MEM,True
0022400155,WAS,GSW,False
0022400164,NOP,POR,False
0022400160,CHI,UTA,False
0022400156,DET,LAL,True
0022400166,DEN,TOR,True
0022400162,MIN,CHA,True
0022400165,DAL,IND,False
0022400168,LAC,SAS,True
0022400154,CLE,MIL,True
0022400152,NOP,ATL,False
0022400151,BKN,DET,False
0022400153,DAL,ORL,True
0022400145,MIL,CLE,False
0022400148,DEN,UTA,True
0022400144,HOU,GSW,False
0022400149,PHX,POR,True
0022400141,CHA,BOS,False
0022400147,WAS,MIA,False
0022400150,LAC,OKC,False
0022400142,PHI,MEM,False
0022400146,SAS,MIN,True
0022400143,TOR,SAC,True
0022400137,TOR,LAL,False
0022400134,DET,NYK,False
0022400140,POR,OKC,False
0022400132,CHA,BOS,False
0022400139,MIN,DEN,True
0022400136,BKN,CHI,True
0022400135,ATL,SAC,False
0022400138,NOP,IND,True
0022400133,CLE,ORL,True
0022400128,MEM,MIL,True
0022400129,DAL,HOU,False
0022400130,UTA,SAS,False
0022400131,LAC,PHX,False
0022400125,OKC,SAS,True
0022400118,CLE,LAL,True
0022400126,GSW,NOP,True
0022400123,CHI,ORL,True
0022400124,MEM,BKN,False
0022400117,CHA,TOR,True
0022400127,LAC,POR,False
0022400120,PHI,DET,False
0022400121,WAS,ATL,True
0022400119,IND,BOS,True
0022400122,MIA,NYK,False
0022400114,MIN,DAL,False
0022400116,GSW,NOP,True
0022400113,BKN,DEN,False
0022400115,UTA,SAC,False
0022400112,SAC,POR,True
0022400111,PHX,LAL,True
0022400108,MEM,CHI,False
0022400109,SAS,HOU,False
0022400110,DAL,UTA,True
0022400107,TOR,DEN,False
0022400104,BOS,MIL,True
0022400102,ORL,IND,True
0022400103,ATL,WAS,False
0022400105,MIA,DET,True
0022400106,NYK,CLE,False
0022400101,GSW,LAC,False
0022400098,BKN,MIL,True
0022400100,OKC,ATL,True
0022400097,IND,PHI,False
0022400099,POR,NOP,True
0022400096,LAL,SAC,True
0022400087,DEN,LAC,False
0022400088,CHA,MIA,False
0022400091,CHI,OKC,False
0022400089,DET,BOS,False
0022400092,MEM,ORL,True
0022400095,PHX,DAL,True
0022400094,SAS,HOU,True
0022400093,MIN,TOR,True
0022400090,WAS,CLE,False
0022400082,HOU,MEM,True
0022400083,MIL,CHI,False
0022400079,ATL,CHA,True
0022400085,LAL,PHX,True
0022400078,TOR,PHI,True
0022400084,UTA,GSW,False
0022400077,ORL,BKN,True
0022400080,CLE,DET,True
0022400086,POR,NOP,False
0022400081,NYK,IND,True
0022400074,DAL,SAS,True
0022400076,SAC,MIN,False
0022400075,DEN,OKC,False
0022400073,WAS,BOS,False
0022400070,UTA,MEM,False
0022400064,ATL,BKN,True
0022400068,HOU,CHA,False
0022400066,PHI,MIL,False
0022400072,POR,GSW,False
0022400071,LAC,PHX,False
0022400065,MIA,ORL,False
0022400063,DET,IND,False
0022400067,TOR,CLE,False
0022400069,NOP,CHI,True
0022400061,BOS,NYK,True
0022400062,LAL,MIN,True
